id,host_since,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
31262511,2016-11-19,10.0,10.0,10.0,10.0,9.0,9.0
31263101,2018-10-15,,,,,,
31264156,2019-01-02,10.0,10.0,10.0,10.0,10.0,10.0
31267401,2018-12-26,10.0,10.0,10.0,10.0,10.0,10.0
31270148,2018-03-09,10.0,10.0,10.0,10.0,10.0,10.0
31270252,2018-03-09,10.0,10.0,10.0,10.0,10.0,10.0
31270775,2014-08-22,10.0,10.0,10.0,10.0,10.0,10.0
31284543,2015-05-12,10.0,10.0,10.0,10.0,10.0,10.0
31284685,2019-01-03,10.0,9.0,9.0,10.0,9.0,10.0
31285121,2019-01-03,10.0,10.0,10.0,10.0,10.0,10.0
31287007,2012-08-20,,,,,,
31287892,2014-10-17,6.0,6.0,6.0,6.0,8.0,6.0
31289077,2014-09-23,10.0,10.0,10.0,10.0,10.0,10.0
31289933,2019-01-03,,,,,,
31291612,2012-03-29,10.0,10.0,10.0,10.0,10.0,10.0
31291747,2016-07-28,10.0,10.0,10.0,10.0,10.0,10.0
31292253,2014-01-30,10.0,10.0,10.0,10.0,10.0,10.0
31292664,2015-05-21,10.0,10.0,10.0,10.0,10.0,10.0
31293486,2014-04-16,10.0,10.0,10.0,10.0,10.0,10.0
31294038,2018-11-02,,,,,,
31294338,2015-08-14,9.0,10.0,10.0,10.0,9.0,10.0
31294420,2013-06-14,,,,,,
31308576,2016-04-28,7.0,9.0,9.0,7.0,9.0,9.0
31310837,2017-10-12,10.0,10.0,10.0,10.0,10.0,10.0
31311547,2014-01-16,10.0,10.0,10.0,10.0,9.0,10.0
31313971,2018-05-10,10.0,8.0,10.0,10.0,10.0,10.0
31317807,2017-07-01,10.0,10.0,10.0,10.0,10.0,10.0
31329798,2014-11-09,9.0,9.0,10.0,10.0,9.0,9.0
31332172,2014-08-06,10.0,9.0,9.0,10.0,10.0,10.0
31333216,2012-09-16,10.0,10.0,9.0,9.0,10.0,10.0
31333278,2016-08-26,10.0,10.0,10.0,10.0,10.0,10.0
31335767,2016-06-10,9.0,9.0,10.0,10.0,10.0,10.0
31336164,2018-12-07,10.0,10.0,10.0,10.0,10.0,10.0
31337958,2019-01-05,10.0,10.0,10.0,10.0,10.0,10.0
31340641,2015-06-15,10.0,9.0,10.0,10.0,10.0,10.0
31349822,2016-05-30,10.0,10.0,10.0,10.0,8.0,7.0
31356723,2013-09-16,10.0,10.0,10.0,10.0,10.0,10.0
31357383,2019-01-06,,,,,,
31358330,2011-12-26,10.0,10.0,10.0,10.0,10.0,10.0
31359322,2019-01-06,10.0,10.0,10.0,10.0,10.0,10.0
31359813,2013-03-16,10.0,10.0,10.0,10.0,10.0,10.0
31365127,2018-04-03,10.0,10.0,10.0,10.0,10.0,10.0
31367044,2017-11-11,10.0,10.0,10.0,10.0,9.0,10.0
31369734,2014-06-19,10.0,9.0,8.0,9.0,10.0,9.0
31381370,2016-08-29,10.0,9.0,10.0,10.0,9.0,9.0
31382915,2011-08-14,10.0,10.0,10.0,10.0,10.0,9.0
31383448,2012-03-13,,,,,,
31383733,2015-01-25,,,,,,
31384001,2017-10-12,10.0,10.0,10.0,10.0,10.0,10.0
31385954,2019-01-07,10.0,9.0,10.0,10.0,10.0,10.0
31386146,2012-05-27,,,,,,
31386910,2017-08-02,8.0,6.0,8.0,6.0,10.0,6.0
31389486,2018-07-10,10.0,10.0,9.0,9.0,10.0,10.0
31390767,2017-03-10,7.0,9.0,8.0,8.0,9.0,8.0
31390834,2016-07-09,10.0,10.0,10.0,10.0,10.0,10.0
31390944,2016-09-05,9.0,10.0,10.0,10.0,9.0,9.0
31391706,2019-01-06,9.0,10.0,10.0,9.0,9.0,10.0
31401262,2019-01-06,10.0,10.0,10.0,10.0,10.0,10.0
31402436,2012-10-14,10.0,9.0,10.0,10.0,10.0,10.0
31405392,2018-04-10,10.0,9.0,10.0,10.0,9.0,10.0
31405543,2012-02-26,,,,,,
31405903,2019-01-07,10.0,10.0,10.0,10.0,10.0,10.0
31406705,2014-03-06,10.0,10.0,10.0,10.0,10.0,10.0
31407408,2019-01-08,10.0,10.0,10.0,10.0,10.0,10.0
31410509,2014-03-06,,,,,,
31415637,2014-02-19,,,,,,
31416497,2015-03-03,,,,,,
31418603,2017-09-29,10.0,10.0,10.0,10.0,9.0,10.0
31420136,2015-06-29,10.0,10.0,10.0,10.0,10.0,10.0
31420585,2015-06-29,10.0,10.0,10.0,10.0,9.0,10.0
31420952,2019-01-09,10.0,10.0,9.0,8.0,9.0,9.0
31433462,2019-01-09,10.0,10.0,10.0,10.0,10.0,9.0
31433488,2019-01-09,10.0,10.0,10.0,10.0,10.0,9.0
31439064,2016-11-19,10.0,10.0,10.0,10.0,10.0,10.0
31441354,2019-01-09,10.0,10.0,10.0,10.0,10.0,10.0
31445023,2017-03-26,10.0,10.0,10.0,10.0,9.0,10.0
31445903,2017-03-26,10.0,10.0,10.0,10.0,10.0,10.0
31447525,2015-06-30,10.0,10.0,10.0,10.0,10.0,10.0
31447732,2017-08-02,10.0,10.0,10.0,10.0,10.0,10.0
31449003,2018-11-13,,,,,,
31449098,2018-02-01,10.0,10.0,10.0,10.0,10.0,10.0
31451418,2013-06-18,9.0,9.0,10.0,10.0,10.0,10.0
31457017,2015-05-19,10.0,10.0,10.0,10.0,10.0,10.0
31459435,2017-06-01,10.0,10.0,10.0,10.0,10.0,10.0
31462834,2015-08-03,,,,,,
31463288,2015-07-27,,,,,,
31465698,2019-01-09,10.0,10.0,10.0,10.0,10.0,9.0
31465745,2014-07-17,10.0,10.0,10.0,10.0,10.0,9.0
31466617,2017-09-25,9.0,10.0,10.0,10.0,10.0,10.0
31467201,2019-01-09,10.0,10.0,10.0,9.0,10.0,9.0
31467534,2013-01-26,10.0,10.0,10.0,10.0,10.0,10.0
31467868,2019-01-09,10.0,9.0,10.0,10.0,10.0,9.0
31468244,2019-01-09,10.0,9.0,10.0,10.0,10.0,10.0
31468873,2013-01-30,10.0,10.0,10.0,10.0,10.0,10.0
31470504,2018-09-10,8.0,9.0,8.0,9.0,10.0,8.0
31473328,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0
31473717,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0
31475464,2018-11-03,9.0,10.0,9.0,9.0,10.0,9.0
31476886,2017-03-02,10.0,10.0,10.0,10.0,9.0,10.0
31485303,2018-01-08,10.0,10.0,10.0,10.0,9.0,10.0
31486272,2014-08-22,,,,,,
31488163,2018-11-13,,,,,,
31488211,2016-05-18,10.0,10.0,10.0,10.0,10.0,10.0
31489789,2019-01-11,,,,,,
31491219,2018-10-17,10.0,10.0,10.0,10.0,10.0,10.0
31491524,2014-10-11,10.0,10.0,10.0,10.0,10.0,10.0
31491982,2017-09-29,10.0,10.0,10.0,10.0,10.0,10.0
31492602,2018-12-11,10.0,10.0,10.0,10.0,10.0,10.0
31493392,2017-12-07,10.0,10.0,10.0,10.0,10.0,9.0
31493512,2017-12-07,10.0,10.0,9.0,10.0,10.0,10.0
31493570,2017-12-07,10.0,10.0,10.0,10.0,10.0,10.0
31494782,2018-07-30,10.0,10.0,10.0,10.0,10.0,10.0
31497558,2016-06-28,10.0,10.0,10.0,10.0,9.0,10.0
31502663,2017-01-03,9.0,10.0,10.0,7.0,9.0,9.0
31515515,2014-01-06,10.0,10.0,10.0,10.0,10.0,10.0
31517115,2014-06-19,10.0,10.0,10.0,10.0,10.0,10.0
31518208,2014-07-28,10.0,10.0,10.0,10.0,10.0,10.0
31524278,2017-04-25,10.0,10.0,10.0,10.0,10.0,10.0
31530285,2013-05-07,10.0,10.0,10.0,10.0,10.0,10.0
31532905,2014-06-11,10.0,10.0,10.0,10.0,10.0,10.0
31533586,2014-06-09,10.0,10.0,10.0,10.0,10.0,10.0
31534594,2014-06-09,,,,,,
31536331,2019-01-13,9.0,10.0,10.0,10.0,9.0,9.0
31539645,2019-01-13,10.0,10.0,10.0,10.0,8.0,10.0
31540001,2016-06-23,10.0,10.0,10.0,10.0,10.0,10.0
31540011,2017-05-09,8.0,10.0,10.0,10.0,6.0,10.0
31541577,2017-07-12,,,,,,
31544027,2018-03-01,10.0,10.0,10.0,10.0,10.0,9.0
31544109,2012-04-02,10.0,10.0,10.0,10.0,10.0,10.0
31545225,2018-11-07,10.0,10.0,10.0,10.0,10.0,10.0
31556882,2014-08-24,10.0,10.0,10.0,10.0,10.0,10.0
31559330,2012-04-02,10.0,10.0,10.0,10.0,10.0,10.0
31560617,2014-02-18,10.0,10.0,10.0,10.0,10.0,10.0
31562513,2013-10-10,10.0,10.0,10.0,10.0,10.0,10.0
31563501,2019-01-07,9.0,10.0,9.0,10.0,10.0,9.0
31563706,2012-11-12,10.0,10.0,10.0,10.0,10.0,10.0
31563730,2018-12-12,4.0,6.0,4.0,10.0,2.0,6.0
31564285,2019-01-14,10.0,10.0,10.0,10.0,10.0,9.0
31566433,2017-10-19,,,,,,
31568396,2017-06-08,10.0,10.0,10.0,10.0,10.0,10.0
31568720,2018-10-08,10.0,10.0,8.0,9.0,8.0,10.0
31568779,2018-10-08,9.0,10.0,8.0,7.0,9.0,8.0
31568824,2018-10-08,10.0,10.0,8.0,10.0,10.0,10.0
31568849,2018-10-08,,,,,,
31568920,2018-10-08,9.0,10.0,10.0,9.0,10.0,10.0
31568929,2018-10-08,10.0,10.0,9.0,10.0,10.0,10.0
31569991,2016-09-27,10.0,10.0,10.0,10.0,10.0,10.0
31570290,2015-04-07,,,,,,
31571090,2019-01-07,10.0,10.0,10.0,10.0,10.0,10.0
31571374,2017-01-04,10.0,10.0,10.0,10.0,10.0,10.0
31574384,2019-01-15,10.0,9.0,10.0,10.0,10.0,10.0
31575097,2018-01-28,10.0,10.0,10.0,10.0,10.0,9.0
31588625,2012-01-24,10.0,10.0,10.0,10.0,10.0,10.0
31590851,2018-01-28,,,,,,
31591106,2017-09-28,10.0,10.0,10.0,10.0,10.0,10.0
31591815,2015-06-12,9.0,10.0,10.0,10.0,10.0,9.0
31597653,2019-01-15,,,,,,
31599799,2018-02-21,6.0,7.0,9.0,10.0,8.0,5.0
31601016,2016-09-30,9.0,8.0,9.0,10.0,10.0,10.0
31609555,2013-11-03,10.0,10.0,10.0,10.0,10.0,10.0
31613267,2015-12-25,10.0,10.0,10.0,10.0,8.0,6.0
31614399,2014-04-14,,,,,,
31614762,2018-08-20,10.0,10.0,10.0,10.0,9.0,10.0
31616818,2016-03-10,10.0,10.0,10.0,10.0,9.0,10.0
31617505,2011-03-26,,,,,,
31617997,2012-05-16,10.0,10.0,10.0,10.0,10.0,10.0
31619593,2014-09-11,10.0,9.0,10.0,10.0,10.0,9.0
31621704,2017-09-25,,,,,,
31621920,2017-10-19,9.0,10.0,10.0,10.0,10.0,10.0
31625005,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0
31641404,2016-12-27,10.0,10.0,10.0,10.0,10.0,10.0
31644694,2011-09-13,,,,,,
31646504,2016-06-08,9.0,8.0,9.0,9.0,10.0,9.0
31647236,2016-02-03,9.0,9.0,9.0,9.0,9.0,9.0
31652209,2019-01-17,10.0,10.0,10.0,10.0,10.0,10.0
31654929,2019-01-18,9.0,8.0,9.0,10.0,10.0,9.0
31655169,2013-08-12,10.0,10.0,10.0,10.0,10.0,10.0
31661267,2018-08-14,10.0,10.0,10.0,10.0,10.0,10.0
31668167,2017-11-30,8.0,9.0,10.0,10.0,10.0,9.0
31668518,2019-01-18,10.0,10.0,10.0,10.0,10.0,9.0
31668724,2015-08-09,10.0,9.0,7.0,8.0,10.0,9.0
31671856,2013-01-20,10.0,10.0,10.0,10.0,9.0,10.0
31673962,2014-09-11,,,,,,
31674164,2016-04-05,10.0,10.0,10.0,10.0,10.0,6.0
31674382,2018-05-31,6.0,10.0,9.0,6.0,10.0,9.0
31674730,2016-08-22,10.0,10.0,10.0,10.0,9.0,10.0
31679102,2013-06-18,9.0,9.0,9.0,9.0,9.0,9.0
31686518,2013-02-06,10.0,10.0,10.0,10.0,10.0,10.0
31689367,2019-01-19,10.0,8.0,10.0,10.0,10.0,9.0
31693600,2016-09-15,10.0,10.0,10.0,10.0,10.0,10.0
31694597,2019-01-19,9.0,7.0,9.0,10.0,9.0,9.0
31697555,2017-12-13,10.0,10.0,10.0,10.0,10.0,10.0
31699889,2017-01-04,6.0,10.0,10.0,10.0,10.0,8.0
31700063,2017-01-04,10.0,10.0,9.0,10.0,10.0,10.0
31700342,2017-01-04,9.0,10.0,9.0,10.0,8.0,9.0
31700654,2017-01-04,9.0,10.0,10.0,10.0,10.0,10.0
31700733,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0
31703365,2017-06-25,10.0,9.0,10.0,10.0,8.0,9.0
31707052,2016-09-18,10.0,10.0,10.0,10.0,10.0,10.0
31709062,2011-06-24,,,,,,
31711384,2014-04-08,10.0,10.0,10.0,10.0,10.0,9.0
31712019,2011-02-12,10.0,10.0,10.0,10.0,10.0,10.0
31714130,2015-09-14,,,,,,
31715640,2012-05-15,10.0,8.0,10.0,10.0,10.0,10.0
31716264,2016-06-05,10.0,10.0,10.0,10.0,10.0,10.0
31716401,2013-01-09,,,,,,
31718325,2019-01-20,10.0,10.0,10.0,10.0,10.0,10.0
31718355,2018-05-08,10.0,10.0,10.0,10.0,10.0,10.0
31720681,2017-08-28,10.0,10.0,10.0,10.0,10.0,10.0
31721844,2014-07-25,10.0,10.0,10.0,10.0,10.0,10.0
31722922,2014-01-30,10.0,10.0,10.0,10.0,10.0,10.0
31732608,2013-11-30,10.0,10.0,10.0,10.0,10.0,10.0
31732622,2015-09-03,10.0,10.0,10.0,10.0,10.0,10.0
31738385,2011-11-11,10.0,9.0,10.0,10.0,10.0,10.0
31740528,2016-11-19,10.0,10.0,10.0,10.0,10.0,10.0
31742478,2016-11-19,10.0,10.0,9.0,10.0,10.0,9.0
31746889,2016-11-19,10.0,10.0,9.0,10.0,9.0,9.0
31754396,2019-01-19,10.0,10.0,10.0,10.0,10.0,9.0
31756498,2014-01-26,10.0,10.0,10.0,10.0,10.0,10.0
31760270,2019-01-21,10.0,10.0,10.0,10.0,9.0,9.0
31763747,2015-12-02,10.0,10.0,10.0,10.0,10.0,10.0
31765314,2013-11-21,10.0,10.0,10.0,10.0,10.0,10.0
31794283,2018-03-24,10.0,10.0,10.0,10.0,10.0,10.0
31796294,2011-03-03,9.0,10.0,10.0,9.0,10.0,10.0
31799740,2014-10-08,10.0,10.0,10.0,10.0,10.0,10.0
31799926,2017-02-28,,,,,,
31799929,2017-02-28,,,,,,
31799931,2017-02-28,,,,,,
31801664,2016-05-19,10.0,10.0,10.0,10.0,10.0,10.0
31801854,2018-04-13,10.0,10.0,10.0,10.0,10.0,10.0
31803275,2017-12-20,10.0,9.0,10.0,10.0,10.0,10.0
31804158,2017-10-19,9.0,10.0,10.0,10.0,10.0,10.0
31804884,2016-07-27,,,,,,
31812450,2017-03-19,8.0,10.0,10.0,10.0,10.0,9.0
31813057,2017-03-19,7.0,9.0,10.0,10.0,9.0,8.0
31821284,2014-11-29,10.0,10.0,10.0,10.0,10.0,10.0
31825683,2017-04-22,10.0,10.0,10.0,10.0,10.0,10.0
31826741,2013-01-19,,,,,,
31827667,2012-08-24,,,,,,
31827840,2016-08-09,,,,,,
31830541,2015-03-18,,,,,,
31830629,2014-12-05,10.0,9.0,9.0,9.0,10.0,10.0
31831290,2015-12-24,10.0,10.0,10.0,10.0,10.0,10.0
31834570,2012-06-05,10.0,9.0,10.0,10.0,10.0,10.0
31835512,2015-08-12,10.0,10.0,10.0,10.0,10.0,10.0
31836833,2019-01-23,10.0,10.0,9.0,10.0,9.0,10.0
31838055,2017-05-04,10.0,9.0,10.0,10.0,10.0,10.0
31838560,2015-01-07,10.0,10.0,10.0,10.0,10.0,10.0
31839683,2015-03-25,10.0,8.0,10.0,8.0,10.0,10.0
31840660,2018-09-25,10.0,10.0,10.0,10.0,9.0,10.0
31843707,2017-03-19,10.0,10.0,10.0,10.0,10.0,10.0
31854290,2017-06-08,10.0,9.0,10.0,10.0,9.0,10.0
31857633,2016-05-18,10.0,10.0,10.0,10.0,10.0,10.0
31857957,2018-09-24,10.0,9.0,10.0,10.0,10.0,10.0
31861702,2016-03-14,10.0,10.0,10.0,10.0,10.0,10.0
31862278,2014-04-01,,,,,,
31863338,2014-04-01,,,,,,
31863525,2014-04-01,,,,,,
31863543,2014-04-01,,,,,,
31863614,2014-04-01,10.0,10.0,10.0,10.0,10.0,8.0
31863617,2014-04-01,10.0,10.0,10.0,10.0,10.0,10.0
31865976,2017-02-10,,,,,,
31872059,2016-09-19,,,,,,
31875527,2019-01-25,10.0,10.0,10.0,10.0,9.0,9.0
31876274,2019-01-21,10.0,10.0,10.0,10.0,10.0,10.0
31876373,2013-01-15,10.0,10.0,10.0,10.0,10.0,10.0
31876483,2013-01-13,10.0,10.0,10.0,10.0,10.0,10.0
31879919,2017-05-28,10.0,10.0,10.0,10.0,10.0,10.0
31880836,2019-01-25,10.0,9.0,10.0,10.0,10.0,10.0
31880979,2010-02-01,10.0,9.0,10.0,10.0,10.0,10.0
31882094,2013-06-18,10.0,10.0,10.0,10.0,10.0,10.0
31884897,2017-06-18,10.0,10.0,10.0,10.0,10.0,10.0
31885101,2019-01-25,10.0,10.0,10.0,10.0,9.0,10.0
31885404,2016-09-28,10.0,10.0,10.0,10.0,10.0,10.0
31886844,2012-05-26,10.0,10.0,10.0,10.0,9.0,9.0
31895436,2016-06-20,10.0,10.0,10.0,10.0,10.0,10.0
31896513,2018-03-19,10.0,10.0,10.0,10.0,9.0,10.0
31896639,2017-04-25,9.0,9.0,10.0,9.0,10.0,9.0
31897192,2017-04-25,,,,,,
31903170,2019-01-12,10.0,10.0,10.0,10.0,10.0,10.0
31903670,2019-01-26,10.0,10.0,10.0,10.0,10.0,10.0
31906040,2016-07-24,10.0,10.0,10.0,10.0,10.0,8.0
31906748,2013-06-05,10.0,10.0,10.0,10.0,10.0,10.0
31908107,2015-06-18,10.0,10.0,10.0,10.0,9.0,10.0
31908759,2015-01-08,,,,,,
31920517,2015-05-20,10.0,10.0,10.0,10.0,10.0,10.0
31920630,2017-04-04,,,,,,
31921423,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0
31922287,2015-09-24,10.0,10.0,10.0,10.0,10.0,10.0
31922895,2012-09-26,,,,,,
31923944,2016-09-29,10.0,10.0,10.0,10.0,10.0,9.0
31924457,2014-07-25,,,,,,
31926480,2015-02-01,,,,,,
31928824,2012-02-22,10.0,10.0,10.0,10.0,10.0,10.0
31929135,2018-05-01,10.0,10.0,10.0,10.0,10.0,10.0
31929376,2016-01-13,10.0,9.0,10.0,10.0,10.0,10.0
31931141,2015-09-23,,,,,,
31932888,2018-02-01,10.0,10.0,10.0,10.0,10.0,10.0
31942384,2011-07-11,,,,,,
31949649,2014-12-01,10.0,10.0,10.0,10.0,10.0,10.0
31949702,2013-09-14,10.0,10.0,10.0,10.0,10.0,10.0
31950765,2016-09-08,10.0,10.0,10.0,10.0,10.0,10.0
31952235,2019-01-28,10.0,10.0,10.0,10.0,10.0,10.0
31953411,2017-02-28,10.0,10.0,10.0,9.0,9.0,7.0
31956433,2012-02-20,10.0,9.0,10.0,10.0,10.0,9.0
31957101,2012-06-25,10.0,10.0,10.0,10.0,10.0,9.0
31958781,2017-01-25,9.0,10.0,10.0,8.0,9.0,10.0
31958980,2017-01-04,10.0,10.0,10.0,10.0,10.0,10.0
31960953,2015-11-04,,,,,,
31961041,2016-05-09,10.0,10.0,10.0,10.0,10.0,10.0
31961389,2018-08-29,10.0,9.0,10.0,10.0,10.0,10.0
31963625,2013-10-22,,,,,,
31963810,,10.0,10.0,10.0,10.0,10.0,10.0
31965235,2013-05-20,10.0,10.0,10.0,10.0,10.0,10.0
31977380,2019-01-29,10.0,10.0,10.0,10.0,10.0,10.0
31978342,2018-03-17,10.0,10.0,10.0,10.0,10.0,10.0
31980738,2019-01-09,9.0,9.0,10.0,10.0,9.0,9.0
31982834,2016-01-14,10.0,8.0,10.0,10.0,10.0,9.0
31984965,2016-11-19,10.0,10.0,10.0,10.0,10.0,9.0
31985645,2013-01-09,10.0,10.0,10.0,10.0,10.0,10.0
31987948,2015-07-09,10.0,10.0,10.0,10.0,9.0,10.0
31990610,2014-04-09,10.0,10.0,10.0,10.0,10.0,10.0
31991476,2018-05-11,10.0,10.0,9.0,10.0,10.0,10.0
31991676,2017-01-30,8.0,8.0,10.0,10.0,10.0,10.0
31993273,2013-02-15,10.0,10.0,10.0,10.0,10.0,10.0
31993601,2017-08-25,9.0,10.0,10.0,9.0,10.0,10.0
31995721,2014-03-04,10.0,10.0,10.0,10.0,9.0,10.0
32013600,2016-03-08,,,,,,
32015331,2018-02-03,9.0,9.0,10.0,10.0,10.0,9.0
32017162,2012-02-09,9.0,10.0,10.0,10.0,9.0,9.0
32018575,2017-11-17,8.0,9.0,8.0,8.0,8.0,9.0
32018669,2017-09-28,10.0,9.0,10.0,10.0,10.0,10.0
32019572,2015-03-09,8.0,6.0,6.0,8.0,10.0,8.0
32019832,2016-12-28,,,,,,
32019895,2019-01-30,10.0,10.0,10.0,10.0,10.0,10.0
32020689,2017-11-08,,,,,,
32020962,2013-12-16,,,,,,
32022319,2016-07-28,10.0,10.0,10.0,10.0,9.0,10.0
32022565,2013-01-09,10.0,10.0,10.0,10.0,9.0,10.0
32036121,2017-02-01,10.0,10.0,10.0,10.0,10.0,10.0
32037415,2019-01-31,10.0,10.0,10.0,10.0,10.0,10.0
32039409,2014-12-02,10.0,10.0,10.0,10.0,10.0,10.0
32043806,2019-01-25,9.0,10.0,10.0,10.0,9.0,9.0
32045094,2017-02-12,10.0,10.0,10.0,10.0,10.0,9.0
32045244,2017-04-05,10.0,9.0,10.0,10.0,10.0,10.0
32045653,2016-03-22,10.0,10.0,10.0,10.0,10.0,10.0
32045758,2017-02-28,10.0,9.0,10.0,10.0,7.0,10.0
32046713,2017-07-03,10.0,10.0,10.0,10.0,10.0,10.0
32048549,2014-09-13,10.0,10.0,10.0,10.0,10.0,10.0
32051507,2016-03-03,10.0,10.0,10.0,10.0,10.0,10.0
32063014,2015-03-13,10.0,10.0,10.0,10.0,10.0,10.0
32063061,2014-01-06,4.0,10.0,10.0,10.0,10.0,8.0
32066219,2013-06-18,10.0,9.0,9.0,9.0,10.0,10.0
32066728,2013-06-18,9.0,9.0,10.0,10.0,10.0,9.0
32066811,2019-01-11,10.0,10.0,10.0,10.0,10.0,10.0
32067216,2013-06-18,10.0,10.0,9.0,8.0,10.0,10.0
32068438,2016-11-19,10.0,9.0,9.0,10.0,9.0,9.0
32068949,2013-06-06,10.0,8.0,10.0,10.0,9.0,9.0
32069289,2013-06-05,10.0,10.0,10.0,10.0,10.0,9.0
32072479,2019-02-01,10.0,10.0,10.0,10.0,10.0,10.0
32083727,2011-05-26,10.0,10.0,10.0,10.0,10.0,10.0
32084464,2019-02-02,,,,,,
32084736,2018-12-06,10.0,10.0,10.0,10.0,10.0,10.0
32084809,2019-01-20,10.0,10.0,10.0,10.0,10.0,10.0
32085630,2015-09-22,10.0,10.0,10.0,10.0,10.0,10.0
32086393,2016-06-18,10.0,10.0,10.0,10.0,10.0,10.0
32088270,2013-07-26,,,,,,
32096442,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0
32101073,2015-11-11,10.0,10.0,10.0,10.0,10.0,10.0
32102319,2015-11-23,10.0,10.0,10.0,10.0,10.0,10.0
32104799,2014-07-22,9.0,9.0,10.0,10.0,10.0,9.0
32106405,2013-12-09,,,,,,
32106693,2019-02-03,10.0,10.0,10.0,10.0,10.0,10.0
32106921,2013-12-09,10.0,10.0,10.0,10.0,10.0,10.0
32108943,2014-08-07,10.0,10.0,10.0,10.0,9.0,10.0
32111644,2011-06-02,10.0,10.0,10.0,10.0,10.0,10.0
32111929,2014-10-25,10.0,10.0,10.0,10.0,9.0,9.0
32112728,2019-02-03,10.0,10.0,10.0,10.0,10.0,10.0
32113261,2019-02-03,10.0,10.0,10.0,10.0,10.0,10.0
32113897,2012-02-29,10.0,10.0,10.0,10.0,10.0,10.0
32114033,2019-01-30,10.0,9.0,10.0,10.0,10.0,10.0
32114428,2017-08-25,10.0,10.0,10.0,10.0,10.0,10.0
32115214,2015-11-10,10.0,10.0,10.0,10.0,10.0,10.0
32115615,2011-05-26,,,,,,
32117734,2015-05-04,10.0,10.0,10.0,10.0,9.0,10.0
32118568,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0
32136485,2019-02-04,10.0,10.0,10.0,10.0,8.0,9.0
32136559,2015-08-06,10.0,10.0,10.0,10.0,10.0,10.0
32139249,2015-08-19,10.0,10.0,10.0,10.0,10.0,10.0
32139544,2016-05-01,10.0,10.0,10.0,10.0,10.0,10.0
32140772,2014-10-05,10.0,10.0,10.0,10.0,10.0,10.0
32141407,2014-08-18,6.0,10.0,9.0,9.0,9.0,8.0
32141500,2014-08-18,10.0,8.0,8.0,8.0,8.0,10.0
32145429,2018-11-06,10.0,9.0,10.0,10.0,10.0,9.0
32147642,2019-02-05,10.0,10.0,10.0,10.0,9.0,10.0
32148140,2015-03-20,10.0,10.0,10.0,10.0,10.0,10.0
32148235,2019-02-05,10.0,10.0,10.0,10.0,8.0,8.0
32158315,2015-06-29,10.0,10.0,10.0,10.0,10.0,10.0
32160276,2016-08-24,,,,,,
32162852,2016-11-19,10.0,10.0,9.0,10.0,10.0,9.0
32163213,2015-12-13,,,,,,
32163474,2017-11-25,10.0,10.0,10.0,10.0,9.0,10.0
32163492,2015-01-16,,,,,,
32163863,2016-06-07,10.0,10.0,10.0,10.0,10.0,10.0
32165053,2016-06-07,10.0,10.0,10.0,10.0,10.0,10.0
32166004,2014-09-25,,,,,,
32167892,2019-02-05,,,,,,
32168613,2019-02-05,8.0,7.0,9.0,10.0,9.0,8.0
32171574,2016-06-10,,,,,,
32180389,2019-02-06,10.0,10.0,10.0,10.0,10.0,10.0
32180397,2011-12-21,10.0,9.0,10.0,10.0,10.0,10.0
32181876,2019-02-06,10.0,10.0,10.0,10.0,10.0,10.0
32183601,2011-06-02,10.0,10.0,10.0,10.0,10.0,10.0
32184210,2015-08-31,10.0,10.0,10.0,10.0,10.0,10.0
32187839,2019-02-06,10.0,9.0,10.0,10.0,10.0,9.0
32188515,2014-12-16,10.0,9.0,10.0,10.0,9.0,10.0
32192670,2015-12-27,,,,,,
32195261,2017-07-06,10.0,10.0,10.0,10.0,10.0,10.0
32196055,2015-08-30,10.0,10.0,10.0,10.0,10.0,10.0
32198073,2016-07-19,10.0,10.0,10.0,10.0,10.0,10.0
32203710,2017-01-24,,,,,,
32204381,2014-05-01,10.0,10.0,9.0,10.0,10.0,10.0
32207144,2018-06-11,10.0,10.0,10.0,10.0,10.0,10.0
32207608,2018-06-11,,,,,,
32208003,2016-11-19,10.0,10.0,9.0,10.0,10.0,10.0
32210119,2018-01-04,,,,,,
32213487,2019-01-11,9.0,10.0,10.0,10.0,9.0,9.0
32213846,2013-12-09,10.0,10.0,10.0,10.0,10.0,10.0
32214083,2013-07-04,10.0,10.0,10.0,10.0,10.0,8.0
32214291,2015-05-16,10.0,10.0,10.0,10.0,10.0,10.0
32214558,2017-01-30,9.0,9.0,10.0,9.0,10.0,9.0
32214903,2019-01-09,10.0,10.0,10.0,10.0,10.0,9.0
32216321,2013-07-19,10.0,10.0,10.0,10.0,10.0,10.0
32219971,2017-05-15,10.0,10.0,10.0,10.0,10.0,9.0
32223025,2019-02-07,10.0,9.0,10.0,10.0,10.0,9.0
32225150,2011-07-13,10.0,10.0,10.0,10.0,10.0,10.0
32232517,2016-04-28,10.0,10.0,10.0,10.0,10.0,10.0
